央视,#genre#
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=da890d95e511fc3175ac765494e2efd2b524dbca5be81584b99b02819addc1c0293f31e7a1bd5c0f893885897beca12a0974b5f5d195326e1a05c04c0d75d022d27dfa5d2ce442598e9cddbe8e4eaeb0c94a51&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=5661e9f24c6e34c4f079166533c1267722b04536ef8a1b8f3e8fdd806da9d17222db9b9df1fe191be1e4e2834c3b745cc7b7e4a1abb5cdaeee367b75db00d08537fcdc7254cd6c4fdfcd7128ed6db8d1&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=047a4a0451b0f43b2b5b1bfee51649a53b55508f20a3911c4f072efeba211ab07be8dcff46b80c4388b04136b1326b5d2ee27e25a297976c1c16bab567d654483c213f30416f9823038cf3fd&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=b9e208ce018127bc3b29b6598054f9b9b1eb92e11a5cfb6906a1e2dc4ae67e34283b4cab058fcfbfc16f8551c958922acf5ea56f14a9c0a5db3900706e0e39fa89390d49be9e3962a42ecb45&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=0608b3b6c59998e4a10c87c55838045aab918480b164a83f382131d0b027d490d4721e60c4dbcf423952d4a9a54ac2aebc954c0653a46ddf9fef2ba4f1b47f13bab905de8c05dfb1958b1586494a65be&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=223a340166c314e101021e88f27ea56b31c605a0a8d7b1d52e58c1c2e8ba9e19f31ad07d7407fc8b18902f67888ff29a0af747c03e3f66b54cb1e1eb00bcfcef9a63bf9822e449384b80d0f548&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=ab9485a265bf3d7c0c8863399ea541b5c42c51278f61ea700aac9a8857619df0fce68faa8cd42552360925950ff52c14e39469c6f787fc26a205edffe170d4ebe9d1ad5e514481864090f38dce14e9d4&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=c95cf4f7c907c63c6b08fccf0c79cef5fa51cfd6bb63fe05e39284cfb789ac6e6f2bd64781f90ae70a44d6483c540c06128c877da08fa0c9ca2721b7cc6e20092b302fc4e6f4a684417a5f0685c7&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=925d94174adb5b42047c22dfc3949ca4569f1c907e967a4c0e5088f10207582defc2d22678a4909b38db8650fe879c8b578ea6c155ac7df969214dc036d8b422e6b9579c53e37b0fd7d1a49324d5457e&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=f43c653076efbb1059e2268352ae4ae32da957136f1f36cf653d07c624e156b4e3744e10826f2e61b069640967a09e493bb13ea275892dd91068a70eee310ac6be1b6abf98ec199844679fc804c6&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=e1fbf8fd8bc21e4b7f05e740f335ab5080acd3a3286824ec3ebe16b38af11e89d40ddedad0510c533206985043fc0802c416c532a36502ec72c2bbfb76f67b02d13132c0e8aaa03a73836f78689e1274&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=536d22ff439140ac2139dbb7c285b5bb29ec1e8e8bdb60fb19fa8d4099c0da0b8042bfbb13c7f087817401f0e91e04f7075a50acefc4261ddd240eabb7875969f517751289ba001465fce81f522351&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=570081262c142a05ffb28d14564b918af978c7ae33e142c5bc5eb02de7ad929e8ac6a74f99bd63e38796a0b4156f2b8203d4348cf0e42cb27a9d914b45c0aea736ed6b104f0a3dfd838198cf43a004e1&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227018/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErN_hoRDwApMKnJqiNHvn9w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=423579792&sign=e9c73da9724456ab890744104c6a497116589748143d9cea8fa1468337925d34e5d270fec12113415738d53ca677adbbb65c99d386ee7f324c96cab213d741ddb1976514f118d9a6fa2cf52585a3&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=423579792&sign=78dc357883ab93980fd92bdd6e1c94444ead7b66c8df77afae3ed6c19fbd850c69c504196158aa6fc56ab6d7d4fa857286976c1bd8dc065bf42dea5cc91991413e8cb6bdb278c668407b77a2342186e8&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,https://live.ottiptv.cc/mcp/qinghai.m3u8?userid=423579792&sign=af7661242e5d077bcf5a53d4f29a61cda95edaec7ff91d7fb4dca60eea6240b9061b49aafd3e498d1b8b9b1272795f188aa7f809fa2d548f542743be0626274151bfb785be071dfb3123a9e884b5&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,https://live.ottiptv.cc/mcp/shandong.m3u8?userid=423579792&sign=99e3a80bad8fba2e25b5602262777183a093e52fb40e2e4cd56f91990d32395644d3f0d56fe4f445815f972c5a8c1cacf998d7a7494f9b85e09bee2c2e657e38217b5f6c7ded2faca585183f060f85&auth_token=acb0c268be4342419aa3ba49796b45e0
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=423579792&sign=93b895b15ea9b229fd0580f93806793fda675a9d9bf70a5f773e897495554829188863406c547951f11f1b1b257c2a695a9adc8576a19c79a4142fba3a6fa237589fe98a4e6eb393de24ebee9e&auth_token=acb0c268be4342419aa3ba49796b45e0
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=423579792&sign=7c3161adfb022393f5b226f15cf35872d91ecf5335429f429d4857a332d508eee8457f20a38ca757383650acc6c44ce76dc7b357dca3b2878273f763eab8f3a0667ba6749c0374a993104d833ec52f6d&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=423579792&sign=89565c245086cc9e1e88180578b3e31212d34a9f74da6b9801c9cd4a1792987c000590e5b337f0499898521d40d3f686ee0b60b65b55c3fbc48ae969bcd782b40208df41d53c9a328d73bf8040dd3a&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://live.ottiptv.cc/mcp/shenzheng.m3u8?userid=423579792&sign=e9807211ec0b59d742feb6e2ef3831f68e1c86f68c77299c812f3003d3e41964d87259c4015a556291086671980f3101ff1036db5495ab7119c478eeb392f51915ced32d7659d622de1ce12022532de6&auth_token=acb0c268be4342419aa3ba49796b45e0
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=423579792&sign=e43bd00541676b801d53862d91d01204a34385782ac87e46713e45d38c2cf3bf86e0a59f1cbd3efb06649de97f416628a0b5d3e12bc2837e8c09f563c5447ec0f863c5df9747f997e555d3e3f143&auth_token=acb0c268be4342419aa3ba49796b45e0
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=423579792&sign=726cf4dade82481e4bbf08df59efd3bb0b605f52ee6f10de4df2126041cb4f9bc7e1758a92c17a0f935e1ae5d267e86134920a50c7ef7110af682d9a132fcfef8be30db9a97cef289dc20405eda119&auth_token=acb0c268be4342419aa3ba49796b45e0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=423579792&sign=557a6d9550698497810ff8fc5816562b23033a42cd3b899fa699ae1b67a736f3e4ba0847199369f9329c76768bb76496088b3829630eb9965fda9a9c2b9f4125fdd3f9969c193f4bfdd99de0cb&auth_token=acb0c268be4342419aa3ba49796b45e0
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=423579792&sign=f68da6d59756d926cf66dfbabec720fd8af054d0e67ff61be2b275e05d7875aeebcca4b7214df29ee55e0d18f13d9ba20a243cdb94f1670d4c44a52eaf5e2e8947260a65f1a665edef4fae73003dc4&auth_token=acb0c268be4342419aa3ba49796b45e0
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=423579792&sign=00b45b6a124f3fc9fcbf776770edcf15130490e9c101495ef0435632c7f01ea3a5dd513eec32ceb166b960c3e6fa02a83e73a04ccd58b8a114809cbc7b0b9f3541210e810db39f60ed4d9584b2&auth_token=acb0c268be4342419aa3ba49796b45e0
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=423579792&sign=9fddd6938baa72764c74a9024556097862af23436d39f891ac7f8490daafdacf66e0b8efd509c1549df266be6ad53f36f7a377a0cc20dfc45d225fba67cc1645f75052dc2c699081ea17a6993f9e84&auth_token=acb0c268be4342419aa3ba49796b45e0
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://other.ottiptv.cc/cwjd.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
CETV1,https://live.ottiptv.cc/mcp/cetv1.m3u8?userid=423579792&sign=393fc5ffaf0685b14f5ccb863b581a33aa9a410caa451909caec43fbbb5712cd91efb6e0808f6974905e3787a82089ac021f816e16b3be53877d8776d45a383cbcae8d7e515997a6ee12d48a&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=423579792&sign=ed8ae9c3d11b96f6f8a739942b61e309dc726255b5eb4d5cfe4f6aeda14f5c116a6bc4a3c3f69f1aeb63e6351c3da0001ba98db469bf62790f21e4224eda60a821405d9db80ec28708a0c94867db71e7&auth_token=acb0c268be4342419aa3ba49796b45e0
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?userid=423579792&sign=c8a67aaad45f82241f7fe13a7891f8864374fbe00bf66051ad6a873f0d95f9221a816a0d48a794aee4c006c6ae341f1d9468d405a7b63a34a4b82a7062f1989b42d08231512ca55d74dff0f61edc17c4&auth_token=acb0c268be4342419aa3ba49796b45e0
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=423579792&sign=61f1021f30a572df265a33cbbcc2305d6692302a52f31379e2cfb79e8b01f3ec7af563c633b3fff2d1eb41809acdd5edb1d357c747e7aec786f938976a42466da99c97cd265dfc14651c3f29284cdbd0&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv5p,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=07deaf90d5b190f5febb884b8e5d5d6e2c499bfd27706339c73757b94b1de06d5ccec3f13cece8cbe194036cf58e13977cb3a3dfc490a9d8a627c85c63e9d47bfe4ab0fbf327d8697becf6e010&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mcp/cctv4k.m3u8?userid=423579792&sign=159f28898828a878fe26ed57d6e9524897f0240e473e6903e4059ad86489f27a60e85fff5f68faeb26a0e5bdb42df048bbe9dbf8c59a9002647a8a88cea9dbbab1027c4cfa1804898599a0182e&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=423579792&sign=db8dae2238f06bb3503cf327e7ed118d418d859178a5c7d6a9c6369eef55279a33a9a1ec371915f5dd7a3f068b0344c3547406dd0f942c4a950c8672b2df58afb1c698424f2b2a83f3cb84f701b912&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv8k,https://live.ottiptv.cc/mcp/cctv8k.m3u8?userid=423579792&sign=396db1ead52a6c8937980d90f82b836ac1f6e15f1c861cbbeb0f9fd14177b3ac0070d44e685e75568729803b7b3b2c53e5587a2c7b3094101291293f006c73e0d0ec7ec8e2228dfb411ec525a9&auth_token=acb0c268be4342419aa3ba49796b45e0
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=423579792&sign=b5f652778a753bd7bc58f2fbb7f95c589fdd8e8fbabcd249060531b9c5db9f0bda84236ad0c8a9dba66dd25edb31f3cbac127e4cd2348c9cd1f4d339232b7fd615c51894eca3715498e08b&auth_token=acb0c268be4342419aa3ba49796b45e0
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=423579792&sign=24c40044e52b1c987eccfcdce872bab22268b99215fa12469e47294b25af59d2adbf55137bf84f403777db539e8b5537f02a0da26bc8c766992bd567cca19ca45a42d0e5325b1b908958eb&auth_token=acb0c268be4342419aa3ba49796b45e0
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=423579792&sign=a230f72e58632b18954e638c34845ef85aa987b5488e871f09e4bcc673984467f569908ff6c44c73a2c13320f364aa054e9e723c893cae53fb547246d5605aa7df25856e4be850fdcab499&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNALBY,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=fe98d4c881738d5e3d54286df57c3754a553c0911c3a4ee01f98b5c3e4b4d9b98a6fb0906afb832d30bd7a170309a21a6b33fd1919ab44effa3c61f1909c8afca8f5da5ededa748694709ce0a7&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtndocumentary,https://live.ottiptv.cc/mcp/cgtndoc.m3u8?userid=423579792&sign=f747445cc45eaad9f2f53600f16b0f72c9a7d4f0dcbf9b64837c51869b3fb5e3c86a49f03305ff76dfc8b7ca833fc87de94cdc76b35ac61deef25ecfde00eced84e72922f01824032cda7bac4b2a&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNEN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=1937ebdcf49149e5c433535b49728ab87b32ceced05c5dd4f240d4a18a840f8eb0f84162e8fc5cb97bee7028182a7ce0063c513df274d9e466c6c728a72821d0db85a4902ab2131c5f8aed&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnfrench,https://live.ottiptv.cc/mcp/cgtnfr.m3u8?userid=423579792&sign=cc84472ae4ad06e798b5ef6b94a69ba380d8ce302ee04584989009d4287d2fb7d8acc5166672d1f01182d19985413e6c5c7bbf3a802657606616c88aa9adf5dca67e5df4640b80c90b32088708&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnru,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=5d8fbaa4df562eb88044de4b01b17b1d51120c405754336ea996b5813a1ef193db78b00ecdc24813222e09189250b09a1e81fdb65fe148542fed2c068ef9dfba11c0c553cbc7fcfc9bc1eca639&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnsp,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=3501f6b0c45cddd27668f6e851f1fa8aff500e67f9fe0fdeec5b1e5da9b4c7ba85f86e3153a3db2df3470028c0c47450e7ee7e16f95dc62bfdf06791ea1e34851e0e5e1346fb2a8619f4d5f882&auth_token=acb0c268be4342419aa3ba49796b45e0
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=423579792&sign=b0f607411cb31d838fd49374fbe556dcae916f5c0a3878ce6da685ae66bfab49b03fb5914f0c1ad2cff4345dacb26d7265820d6ae53caabf98d936067dbfa59f7d1732f0b1100515e251d2f3315c113a&auth_token=acb0c268be4342419aa3ba49796b45e0
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=423579792&sign=b7a032d3124b0ac2cfba44b47116c31fcee79172edfdf3cd8fd1b4e3f5066e1564f8f5e6c2cd9b2e4a5d12676e45568282adc37aa5956306fed3ba2bd29abb12e9d9d2e6a3aa4e89c84d5dac4008d50e&auth_token=acb0c268be4342419aa3ba49796b45e0
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=423579792&sign=a7e5b6f9fdc890fb512ba1b3817e6d93ed4a80271e93a52429fc56c8188dae6cf9e6b7df51d12cb11c1c46d8d4a784559bca901814a8dca5730a8118fc1d1c5d170c23c34593a0eca99c1c6ff8e9e679&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=423579792&sign=a08a5736ea828720524db5b105498e73177673b4a424893210543477e5640c4f5ce3dff8f171be6298305200258b926261140892cf002fbf97312a1b443373f324e1c27400df0ceaf49e827ebb5c72e8&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=423579792&sign=1301576e373d921f1c13b4c90d9651f508e9053885681d4052ed26908f44c155ddaec5e3bf3cdc0d05f6fcb5a9234ab982fea2ae9ae924d8b2fa41c5908a06a1516c3c6582793b5c3603d0c1eda8&auth_token=acb0c268be4342419aa3ba49796b45e0
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=423579792&sign=b2aaa33e6eb9603f59d2681ac4fbcec6b19aa05c33713b093ee11dd7569940dc222b9ab3aff8b22d46c2b19b4ddcce67fd08b87532f51bdc68bd05edb4555bd25a6cc968cc081c88d8c15f9282f0b5d8&auth_token=acb0c268be4342419aa3ba49796b45e0
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=423579792&sign=b86c7abb820e8063a2977da5f4949372232df6ac45d582ec66ee80bedd69f2ebc1a702e08dd28429a76e6c33702b8a22362f2cbe62f8c10ff287c81e0bfca938c800e45fb9a003376e47c344c7736438&auth_token=acb0c268be4342419aa3ba49796b45e0
上海第一财经,https://mgtv.ottiptv.cc/mg/608780988.m3u8?userid=423579792&sign=b023e3157dec7ab93a22e0323ec10920c7887986e93208772d37aaf67baa7259fc095c745f826db4cfb36f5b71bca3c46fa6dc78e729ee0a1ae074c2be7684177a8484077e5fe7bc8d3a8b75721a9f31&auth_token=acb0c268be4342419aa3ba49796b45e0
